N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{1804 75169 90 90 89 90 90 89 90 89 89 89 89 90 90 90 89 90 90 89 90 89 89 89 89 90 1.70 -0.67 -0.55 0.79 0.59 -1.34 29.33 53.83 1.06 -5.32 11.90 }
{1808 75323 90 90 89 90 90 89 90 89 89 89 89 90 90 90 89 90 90 89 90 89 89 89 89 90 1.94 -0.62 -0.61 0.77 0.62 -1.33 29.24 53.90 1.06 -5.32 11.99 }
{1812 75478 90 90 89 90 90 89 90 89 89 89 89 90 90 90 89 90 90 89 90 89 89 89 89 90 1.74 -0.42 -0.95 0.74 0.57 -1.28 29.38 54.66 1.07 -5.32 12.05 }
{1816 75634 89 89 90 90 89 90 90 89 89 89 90 89 89 89 90 90 89 90 90 89 89 89 90 89 1.90 -0.93 -0.69 0.72 0.65 -1.31 29.38 53.90 1.06 -5.31 12.18 }
{1820 75788 89 89 90 90 89 90 90 89 89 89 90 89 89 89 90 90 89 90 90 89 89 89 90 89 1.84 -0.67 -0.38 0.76 0.61 -1.39 29.38 53.92 1.07 -5.30 12.30 }
{1824 75944 89 89 89 89 90 89 90 90 90 90 90 89 89 89 89 89 90 89 90 90 90 90 90 89 1.79 -0.41 -0.79 0.70 0.61 -1.42 29.28 53.92 1.07 -5.31 12.38 }
{1828 76097 89 89 89 89 90 89 90 90 90 90 90 89 89 89 89 89 90 89 90 90 90 90 90 89 1.96 -0.57 -0.69 0.70 0.64 -1.37 29.19 54.61 1.07 -5.31 12.44 }
{1832 76253 89 89 89 89 90 89 90 90 90 90 90 89 89 89 89 89 90 89 90 90 90 90 90 89 1.84 -0.54 -0.85 0.69 0.57 -1.37 29.28 53.92 1.11 -5.31 12.65 }
{1836 76408 90 89 90 89 89 89 90 90 90 90 89 89 90 89 90 89 89 89 90 90 90 90 89 89 1.99 -0.68 -0.52 0.78 0.62 -1.39 29.24 53.90 1.11 -5.30 12.76 }
{1840 76562 90 89 90 89 89 89 90 90 90 90 89 89 90 89 90 89 89 89 90 90 90 90 89 89 1.93 -0.77 -1.01 0.75 0.60 -1.43 29.24 53.90 1.10 -5.31 12.82 }
{1844 76718 90 89 90 89 89 89 90 90 90 90 89 89 90 89 90 90 90 90 90 90 89 90 90 89 1.84 -0.50 -0.76 0.78 0.62 -1.43 29.33 54.61 1.10 -5.31 12.92 }
{1848 76873 90 89 90 90 89 89 90 90 89 90 90 90 90 89 90 90 89 89 90 90 89 90 90 90 1.96 -0.76 -0.35 0.72 0.58 -1.33 29.28 53.92 1.10 -5.30 13.03 }
{1852 77027 90 89 90 90 89 89 90 90 89 90 90 90 90 89 90 90 89 89 90 90 89 90 90 90 1.82 -0.56 -0.47 0.76 0.66 -1.36 29.28 53.92 1.12 -5.31 13.12 }
{1856 77184 89 89 90 90 90 89 89 90 89 89 90 89 89 89 90 90 90 89 89 90 89 89 90 89 1.85 -0.61 -0.81 0.75 0.53 -1.40 29.28 54.37 1.11 -5.30 13.19 }
{1860 77337 89 89 90 90 90 89 89 90 89 89 90 89 89 89 90 90 90 89 89 90 89 89 90 89 1.82 -0.56 -0.59 0.72 0.53 -1.36 29.24 54.07 1.12 -5.31 13.27 }
{1864 77492 89 89 90 90 90 89 89 90 89 89 90 89 89 89 90 90 90 89 89 90 89 89 90 89 2.02 -0.77 -0.27 0.73 0.65 -1.37 29.19 54.37 1.10 -5.29 13.40 }
{1868 77648 90 90 89 90 89 90 89 90 90 89 90 89 90 90 89 90 89 90 89 90 90 89 90 89 1.85 -0.70 -0.50 0.74 0.63 -1.39 29.28 54.36 1.08 -5.31 13.47 }
{1872 77802 90 90 89 90 89 90 89 90 90 89 90 89 90 90 89 90 89 90 89 90 90 89 90 89 1.84 -0.54 -0.96 0.73 0.62 -1.38 29.33 53.92 1.08 -5.31 13.55 }
{1876 77959 90 90 90 89 90 89 90 90 89 90 90 89 90 90 90 89 90 89 90 90 89 90 90 89 1.82 -0.47 -0.49 0.71 0.57 -1.29 29.38 54.18 1.08 -5.30 13.67 }
{1880 78113 89 89 89 90 89 89 90 89 89 90 89 89 89 89 89 90 89 89 90 89 89 90 89 89 1.82 -0.61 -0.30 0.73 0.64 -1.36 29.33 54.37 1.08 -5.30 13.79 }
{1884 78267 89 89 89 90 89 89 90 89 89 90 89 89 89 89 89 90 89 89 90 89 89 90 89 89 1.84 -0.59 -0.73 0.83 0.55 -1.30 29.28 53.90 1.08 -5.28 13.82 }
{1888 78424 90 89 90 90 89 89 90 89 90 90 90 89 90 89 90 90 89 89 90 89 90 90 90 89 1.90 -0.67 -0.99 0.68 0.57 -1.45 29.28 54.37 1.09 -5.27 13.91 }
{1892 78576 90 89 90 90 89 89 90 89 90 90 90 89 90 89 90 90 89 89 90 89 90 90 90 89 1.96 -0.47 -0.49 0.70 0.60 -1.32 29.33 54.54 1.09 -5.28 14.02 }
{1896 78732 90 89 90 90 89 89 90 89 90 90 90 89 90 89 90 90 89 89 90 89 90 90 90 89 1.93 -0.42 -0.38 0.72 0.63 -1.38 29.33 53.92 1.08 -5.26 14.12 }
{1900 78888 89 90 89 90 90 89 90 89 90 89 89 90 89 90 89 90 90 89 90 89 90 89 89 90 1.84 -0.61 -0.88 0.76 0.53 -1.33 29.38 54.37 1.08 -5.26 14.18 }
{1904 79041 89 90 89 90 90 89 90 89 90 89 89 90 89 90 89 90 90 89 90 89 90 89 89 90 1.84 -0.53 -0.85 0.76 0.59 -1.33 29.28 54.07 1.08 -5.26 14.28 }
{1908 79197 89 90 89 90 90 89 90 89 90 89 89 90 89 90 89 90 90 89 90 89 90 89 89 90 1.93 -0.85 -0.43 0.67 0.64 -1.35 29.28 54.48 1.08 -5.25 14.38 }
{1912 79353 89 89 90 89 89 89 90 90 89 90 89 90 89 89 90 89 89 89 90 90 89 90 89 90 1.87 -0.62 -0.53 0.77 0.56 -1.34 29.33 53.92 1.07 -5.26 14.43 }
{1916 79508 89 90 89 89 89 90 90 90 90 89 89 89 89 90 89 89 89 90 90 90 90 89 89 89 1.87 -0.99 -0.90 0.69 0.55 -1.38 29.28 53.90 1.07 -5.27 14.51 }
{1920 79662 89 90 89 89 89 90 90 90 90 89 89 89 89 90 89 89 89 90 90 90 90 89 89 89 1.91 -0.68 -0.82 0.78 0.60 -1.43 29.19 54.07 1.07 -5.28 14.62 }
{1924 79816 89 90 89 89 89 90 90 90 90 89 89 89 89 89 89 90 90 90 90 89 89 89 90 89 1.87 -0.67 -0.30 0.76 0.57 -1.40 29.28 53.90 1.06 -5.29 14.74 }
{1928 79971 89 89 89 90 90 90 90 89 89 89 90 89 89 89 89 90 90 90 90 89 89 89 90 89 1.82 -0.77 -0.40 0.76 0.63 -1.43 29.28 53.90 1.06 -5.30 14.79 }
{1932 80128 89 89 90 90 89 89 89 90 89 89 90 90 89 89 90 90 89 89 89 90 89 89 90 90 1.91 -0.62 -1.08 0.80 0.60 -1.38 29.33 53.81 1.05 -5.29 14.87 }
{1936 80281 89 89 90 90 89 89 89 90 89 89 90 90 89 89 90 90 89 89 89 90 89 89 90 90 1.90 -0.54 -0.53 0.79 0.57 -1.43 29.28 54.07 1.07 -5.30 14.98 }
{1940 80438 90 89 89 89 89 89 89 90 90 90 90 89 90 89 89 89 89 89 89 90 90 90 90 89 2.11 -0.65 0.02 0.71 0.61 -1.21 29.28 54.07 1.06 -5.31 15.09 }
{1944 80590 90 89 89 89 89 89 89 90 90 90 90 89 90 89 89 89 89 89 89 90 90 90 90 89 1.99 -0.35 -0.76 0.76 0.62 -1.30 29.19 53.90 1.08 -5.33 15.14 }
{1948 80747 89 90 89 89 90 90 90 90 89 89 89 90 89 90 89 89 90 90 90 90 89 89 89 90 1.71 -0.61 -1.14 0.78 0.58 -1.40 29.28 53.92 1.05 -5.33 15.23 }
{1952 80900 89 90 89 89 90 90 90 90 89 89 89 90 89 90 89 89 90 90 90 90 89 89 89 90 1.84 -0.59 -0.44 0.74 0.65 -1.34 29.28 54.59 1.06 -5.33 15.33 }
{1956 81056 89 90 90 90 89 89 90 90 90 90 90 90 89 90 90 90 89 89 90 90 90 90 90 90 1.79 -0.61 -0.52 0.80 0.62 -1.32 29.33 53.92 1.06 -5.32 15.40 }
{1960 81210 89 90 90 90 89 89 90 90 90 90 90 90 89 90 90 90 89 89 90 90 90 90 90 90 1.87 -0.56 -0.59 0.80 0.58 -1.34 29.33 54.36 1.05 -5.32 15.46 }
{1964 81364 89 90 90 90 89 89 90 90 90 90 90 90 89 90 90 90 89 89 90 90 90 90 90 90 1.82 -0.64 -0.81 0.76 0.60 -1.35 29.28 54.36 1.04 -5.30 15.55 }
{1968 81521 89 89 90 90 90 90 90 89 90 89 89 89 89 89 90 90 90 90 90 89 90 89 89 89 1.73 -0.86 -0.34 0.74 0.57 -1.37 29.28 54.50 1.03 -5.33 15.68 }
{1972 81675 89 89 90 90 90 90 90 89 90 89 89 89 89 89 90 90 90 90 90 89 90 89 89 89 1.78 -0.51 -0.59 0.78 0.62 -1.35 29.28 53.92 1.02 -5.33 15.77 }
{1976 81831 89 89 89 89 89 89 89 90 89 89 90 89 89 89 89 89 89 89 89 90 89 89 90 89 1.91 -0.59 -0.78 0.72 0.64 -1.30 29.33 53.90 1.03 -5.35 15.84 }
{1980 81985 89 89 89 89 89 89 89 90 89 89 90 89 89 89 89 89 89 89 89 90 89 89 90 89 1.84 -0.51 -0.70 0.81 0.59 -1.37 29.28 53.90 1.02 -5.36 15.94 }
{1984 82142 89 90 90 90 90 90 89 90 89 89 89 89 89 90 90 90 90 90 89 90 89 89 89 89 1.79 -0.48 -0.27 0.70 0.62 -1.42 29.28 54.07 1.01 -5.35 16.04 }
{1988 82296 89 89 89 89 89 90 90 90 89 89 89 90 89 89 89 89 89 90 90 90 89 89 89 90 1.85 -0.82 -0.67 0.72 0.60 -1.33 29.28 53.92 1.01 -5.36 16.10 }
{1992 82450 89 89 89 89 89 90 90 90 89 89 89 90 89 89 89 89 89 90 90 90 89 89 89 90 1.90 -0.68 -0.92 0.77 0.64 -1.48 29.28 53.90 1.00 -5.33 16.19 }
{1996 82605 89 89 89 89 89 90 90 90 89 89 89 90 89 89 89 89 89 90 90 90 89 89 89 90 1.88 -0.67 -0.66 0.76 0.59 -1.42 29.38 54.37 1.00 -5.32 16.28 }
{2000 82759 89 89 89 89 89 90 90 90 89 89 89 90 89 89 89 90 90 89 90 90 89 89 90 89 1.78 -0.51 -0.18 0.78 0.58 -1.40 29.28 54.10 0.99 -5.33 16.39 }
{2004 82915 89 89 89 90 90 89 90 90 89 89 90 89 89 89 89 90 90 89 90 90 89 89 90 89 1.91 -0.61 -0.61 0.74 0.60 -1.40 29.28 54.37 0.99 -5.33 16.43 }
{2008 83069 89 89 89 90 90 89 90 90 89 89 90 89 89 89 89 90 90 89 90 90 89 89 90 89 1.88 -0.65 -0.59 0.73 0.53 -1.38 29.28 54.37 0.99 -5.32 16.51 }
{2012 83226 90 89 89 90 89 89 89 89 89 90 90 90 90 89 89 90 89 89 89 89 89 90 90 90 2.28 -0.73 -0.01 0.71 0.55 -1.30 29.28 53.92 1.01 -5.32 16.67 }
{2016 83380 90 89 89 90 89 89 89 89 89 90 90 90 90 89 89 90 89 89 89 89 89 90 90 90 2.08 -0.50 -0.46 0.75 0.65 -1.26 29.33 55.06 1.00 -5.31 16.79 }
{2020 83534 90 89 89 90 89 89 89 89 89 90 90 90 90 89 89 90 89 89 89 89 89 90 90 90 1.96 -0.01 -0.93 0.88 0.60 -1.45 29.38 54.37 1.00 -5.32 16.83 }
{2024 83691 90 90 89 89 89 90 89 90 89 89 89 90 90 90 89 89 89 90 89 90 89 89 89 90 1.88 -0.62 -0.78 0.77 0.61 -1.24 29.33 54.37 1.01 -5.30 16.93 }
{2028 83845 90 90 89 89 89 90 89 90 89 89 89 90 90 90 89 89 89 90 89 90 89 89 89 90 1.81 -0.65 -0.59 0.71 0.57 -1.36 29.28 53.90 1.01 -5.30 17.06 }
{2032 84000 89 90 89 90 90 89 90 90 89 90 90 90 89 90 89 90 90 89 90 90 89 90 90 90 1.87 -0.77 -0.49 0.80 0.59 -1.40 29.38 54.68 1.03 -5.32 17.17 }
{2036 84156 89 90 89 89 90 89 89 89 90 90 89 90 89 90 89 89 90 89 89 89 90 90 89 90 2.07 -0.97 -0.85 0.72 0.51 -1.44 29.19 53.94 1.03 -5.33 17.22 }
{2040 84310 89 90 89 89 90 89 89 89 90 90 89 90 89 90 89 89 90 89 89 89 90 90 89 90 1.79 -0.73 -0.67 0.73 0.63 -1.44 29.33 53.74 1.01 -5.33 17.32 }
{2044 84465 89 89 89 89 89 89 90 89 89 89 89 90 89 89 89 89 89 89 90 89 89 89 89 90 1.90 -0.57 -0.37 0.76 0.59 -1.49 29.24 53.92 1.01 -5.31 17.44 }
{2048 84621 90 90 90 90 90 90 90 90 90 90 90 89 90 90 90 90 90 90 90 90 90 90 90 89 1.90 -0.59 -0.59 0.77 0.68 -1.25 29.28 54.66 1.01 -5.32 17.52 }
{2052 84774 90 90 90 90 90 90 90 90 90 90 90 89 90 90 90 90 90 90 90 90 90 90 90 89 2.05 -0.61 -0.43 0.74 0.60 -1.42 29.28 53.87 1.01 -5.32 17.60 }
{2056 84929 90 90 90 90 90 90 90 90 90 90 90 89 90 90 90 90 90 90 90 90 90 90 90 89 2.05 -0.85 -0.41 0.75 0.56 -1.42 29.28 53.92 1.00 -5.32 17.70 }
{2060 85086 89 89 90 89 90 89 89 90 90 90 89 90 89 89 90 89 90 89 89 90 90 90 89 90 1.78 -0.67 -0.44 0.66 0.62 -1.37 29.38 54.37 0.99 -5.36 17.82 }
{2064 85240 89 89 90 90 90 90 90 90 89 90 89 90 89 89 90 90 90 90 90 90 89 90 89 90 1.33 -0.73 -1.21 0.72 0.49 -1.37 29.28 54.54 0.99 -5.35 17.86 }
{2068 85394 89 89 90 90 90 90 90 90 89 90 89 90 89 89 90 90 90 90 90 90 89 90 89 90 2.14 -0.59 -0.52 0.71 0.63 -1.39 29.38 54.37 0.99 -5.36 17.93 }
{2072 85551 90 90 89 90 89 89 89 89 89 90 90 90 90 90 89 90 89 89 89 89 89 90 90 90 1.71 -0.54 -0.79 0.71 0.61 -1.42 29.24 54.37 0.99 -5.34 18.08 }
{2076 85704 90 90 89 90 89 89 89 89 89 90 90 90 90 90 89 90 89 89 89 89 89 90 90 90 1.67 -0.74 -0.67 0.77 0.63 -1.29 29.28 53.92 1.00 -5.34 18.17 }
{2080 85859 90 90 89 90 89 89 89 89 89 90 90 90 90 90 89 90 89 89 89 89 89 90 90 90 1.91 -0.57 -0.76 0.70 0.58 -1.40 29.28 54.08 1.02 -5.35 18.23 }
{2084 86013 90 90 89 90 89 89 89 89 89 90 90 90 89 89 89 90 89 90 89 89 90 90 90 89 1.73 -0.71 -0.93 0.70 0.62 -1.32 29.33 53.92 1.03 -5.33 18.33 }
{2088 86170 89 89 90 90 89 90 89 90 90 89 90 90 89 89 90 90 89 90 89 90 90 89 90 90 1.67 -0.76 -0.46 0.71 0.60 -1.36 29.28 54.37 1.01 -5.33 18.47 }
{2092 86325 89 89 90 90 90 89 90 90 90 90 90 90 89 89 90 90 90 89 90 90 90 90 90 90 1.88 -0.82 -0.58 0.71 0.59 -1.35 29.24 54.05 1.00 -5.34 18.56 }
{2096 86480 89 90 90 89 89 90 89 89 89 89 90 90 89 90 90 89 89 90 89 89 89 89 90 90 1.68 -0.57 -0.72 0.82 0.58 -1.34 29.24 54.52 0.99 -5.36 18.62 }
{2100 86633 89 90 90 89 89 90 89 89 89 89 90 90 89 90 90 89 89 90 89 89 89 89 90 90 1.94 -0.59 -0.63 0.80 0.65 -1.35 29.28 54.36 1.02 -5.36 18.73 }
{2104 86791 90 90 89 90 89 89 90 89 90 90 90 90 90 90 89 90 89 89 90 89 90 90 90 90 1.65 -0.74 -0.37 0.66 0.62 -1.35 29.38 54.36 1.01 -5.36 18.83 }
{2108 86943 90 90 89 90 89 89 90 89 90 90 90 90 90 90 89 90 89 89 90 89 90 90 90 90 1.74 -0.36 -0.50 0.77 0.54 -1.31 29.33 54.52 1.05 -5.38 18.94 }
{2112 87099 90 90 89 90 89 89 90 89 90 90 90 90 90 90 89 90 89 89 90 89 90 90 90 90 1.99 -0.77 -0.82 0.77 0.63 -1.47 29.28 53.92 1.00 -5.39 18.98 }
{2116 87255 90 89 90 90 89 90 90 89 90 90 90 89 90 89 90 90 89 90 90 89 90 90 90 89 1.78 -0.31 -0.56 0.71 0.67 -1.33 29.33 53.92 1.01 -5.38 19.12 }
{2120 87408 90 89 90 90 89 90 90 89 90 90 90 89 90 89 90 90 89 90 90 89 90 90 90 89 1.68 -0.67 -0.46 0.69 0.65 -1.45 29.28 53.92 1.01 -5.38 19.23 }
{2124 87564 90 89 90 90 89 90 90 89 90 90 90 89 90 89 90 90 89 90 90 89 90 90 90 89 1.59 -0.73 -1.11 0.72 0.62 -1.28 29.24 54.50 1.07 -5.37 19.37 }
{2128 87719 89 89 89 89 89 90 90 89 89 89 90 89 89 89 89 89 89 90 90 89 89 89 90 89 1.76 -0.83 -0.93 0.75 0.63 -1.55 29.28 54.52 1.05 -5.38 19.45 }
{2132 87873 89 89 89 89 89 90 90 89 89 89 90 89 89 89 89 89 89 90 90 89 89 89 90 89 1.81 -0.45 -0.40 0.73 0.58 -1.40 29.38 53.85 1.04 -5.40 19.60 }
{2136 88030 90 90 90 90 90 89 90 90 90 89 89 90 90 90 90 90 90 89 90 90 90 89 89 90 1.68 -0.61 -0.59 0.77 0.69 -1.42 29.28 53.92 1.04 -5.39 19.67 }
{2140 88184 89 90 89 90 90 90 89 90 90 90 89 89 89 90 89 90 90 90 89 90 90 90 89 89 1.82 -0.67 -0.78 0.69 0.56 -1.36 29.28 53.87 1.04 -5.39 19.73 }
{2144 88338 89 90 89 90 90 90 89 90 90 90 89 89 89 90 89 90 90 90 89 90 90 90 89 89 1.93 -0.53 -0.75 0.77 0.59 -1.27 29.28 54.25 1.04 -5.40 19.82 }
{2148 88493 89 90 89 90 90 90 89 90 90 90 89 89 89 89 90 89 89 89 89 90 89 90 90 90 1.90 -0.51 -0.41 0.70 0.64 -1.32 29.24 54.36 1.05 -5.39 19.92 }
{2152 88648 89 89 90 89 89 89 89 90 89 90 90 90 89 89 90 89 89 89 89 90 89 90 90 90 1.88 -0.61 -0.47 0.76 0.60 -1.41 29.33 53.92 1.06 -5.39 19.99 }
{2156 88803 89 89 90 89 89 89 89 90 89 90 90 90 89 89 90 89 89 89 89 90 89 90 90 90 1.68 -0.50 -0.81 0.78 0.60 -1.37 29.28 54.10 1.06 -5.41 20.04 }
{2160 88960 90 90 90 90 90 90 89 89 90 89 90 89 90 90 90 90 90 90 89 89 90 89 90 89 1.76 -0.82 -0.56 0.79 0.71 -1.37 29.38 53.99 1.06 -5.42 20.16 }
{2164 89114 90 90 90 89 90 90 89 89 90 89 90 89 90 90 90 89 90 90 89 89 90 89 90 89 1.82 -0.70 -0.27 0.73 0.59 -1.38 29.33 53.90 1.06 -5.38 20.27 }
{2168 89268 90 90 90 89 90 90 89 89 90 89 90 89 90 90 90 89 89 89 90 90 90 89 90 89 1.85 -0.67 -0.64 0.78 0.56 -1.34 29.33 54.10 1.05 -5.39 20.35 }
{2172 89424 89 89 89 89 89 90 89 90 89 89 90 89 89 89 89 89 89 90 89 90 89 89 90 89 1.67 -0.74 -0.93 0.80 0.57 -1.24 29.28 54.05 1.05 -5.40 20.42 }
{2176 89578 89 89 89 89 89 90 89 90 89 89 90 89 89 89 89 89 89 90 89 90 89 89 90 89 1.79 -0.71 -0.55 0.69 0.63 -1.37 29.33 53.87 1.04 -5.39 20.53 }
{2180 89735 90 89 89 90 89 89 90 89 89 89 90 89 90 89 89 90 89 89 90 89 89 89 90 89 1.84 -0.71 -0.23 0.76 0.56 -1.30 29.33 53.92 1.06 -5.39 20.64 }
{2184 89887 90 89 89 90 89 89 90 89 89 89 90 89 90 89 89 90 89 89 90 89 89 89 90 89 1.71 -0.67 -0.75 0.75 0.61 -1.45 29.38 54.37 1.07 -5.37 20.69 }
{2188 90044 90 89 90 89 90 89 89 89 90 90 90 90 90 89 90 89 90 89 89 89 90 90 90 90 1.84 -0.61 -0.98 0.73 0.60 -1.33 29.33 54.01 1.08 -5.37 20.76 }
{2192 90198 90 89 90 89 90 89 89 89 90 90 90 90 90 89 90 89 90 89 89 89 90 90 90 90 1.97 -0.62 -0.50 0.83 0.62 -1.37 29.24 53.94 1.08 -5.37 20.88 }
{2196 90354 90 89 89 90 90 89 90 89 90 90 90 90 90 89 89 90 90 89 90 89 90 90 90 90 1.99 -0.61 -0.40 0.77 0.60 -1.38 29.33 54.36 1.06 -5.38 20.97 }
{2200 90508 90 89 89 90 90 89 90 89 90 90 90 90 90 89 89 90 90 89 90 89 90 90 90 90 1.85 -0.76 -0.55 0.79 0.65 -1.49 29.33 53.87 1.08 -5.37 21.03 }
{2204 90664 90 90 90 89 89 89 89 89 90 90 90 90 90 90 90 89 89 89 89 89 90 90 90 90 1.55 -0.90 -1.10 0.67 0.63 -1.44 29.33 54.52 1.07 -5.37 21.12 }
{2208 90819 89 90 90 90 90 89 90 90 90 90 90 90 89 90 90 90 90 89 90 90 90 90 90 90 1.85 -0.76 -0.40 0.77 0.56 -1.28 29.33 53.92 1.08 -5.38 21.26 }
{2212 90974 90 90 90 90 90 89 89 89 90 90 90 89 90 90 90 90 90 89 89 89 90 90 90 89 1.79 -0.71 -0.61 0.69 0.61 -1.34 29.19 53.90 1.06 -5.38 21.34 }
{2216 91130 89 90 89 90 90 90 90 89 89 90 90 90 89 90 89 90 90 90 90 89 89 90 90 90 1.59 -0.57 -0.72 0.72 0.62 -1.38 29.33 53.85 1.05 -5.37 21.41 }
{2220 91284 89 90 89 90 89 90 89 89 89 89 89 90 89 90 89 90 89 90 89 89 89 89 89 90 2.00 -0.65 -0.93 0.74 0.56 -1.32 29.33 55.04 1.06 -5.37 21.53 }
{2224 91438 89 90 89 90 89 90 89 89 89 89 89 90 89 90 89 90 89 90 89 89 89 89 89 90 1.87 -0.65 -0.46 0.77 0.57 -1.45 29.33 53.87 1.06 -5.36 21.66 }
{2228 91594 90 90 90 89 89 90 90 89 90 90 89 90 90 90 90 89 89 90 90 89 90 90 89 90 1.96 -0.70 -0.58 0.78 0.62 -1.31 29.33 54.36 1.06 -5.35 21.71 }
{2232 91747 90 90 90 89 89 90 90 89 90 90 89 90 90 90 90 89 89 90 90 89 90 90 89 90 1.82 -0.51 -0.96 0.76 0.64 -1.38 29.38 53.98 1.05 -5.36 21.78 }
{2236 91904 89 89 90 90 89 89 90 89 89 90 89 90 89 89 90 90 89 89 90 89 89 90 89 90 1.81 -0.65 -0.56 0.79 0.63 -1.35 29.33 54.25 1.06 -5.38 21.90 }
{2240 92057 89 89 90 90 89 89 90 89 89 90 89 90 89 89 90 90 89 89 90 89 89 90 89 90 1.85 -0.65 -0.40 0.76 0.63 -1.36 29.38 54.36 1.07 -5.37 22.00 }
{2244 92214 89 90 90 89 89 89 89 89 89 90 90 90 89 90 90 89 89 89 89 89 89 90 90 90 1.79 -0.51 -0.66 0.76 0.61 -1.32 29.33 54.36 1.05 -5.37 22.08 }
{2248 92367 89 90 90 89 89 89 89 89 89 90 90 90 89 90 90 89 89 89 89 89 89 90 90 90 1.94 -0.67 -0.84 0.69 0.62 -1.38 29.33 53.85 1.05 -5.35 22.16 }
{2252 92522 89 90 90 89 89 89 89 89 89 90 90 90 89 90 90 89 89 89 89 89 89 90 90 90 1.84 -0.53 -0.58 0.73 0.58 -1.41 29.38 54.07 1.04 -5.35 22.28 }
{2256 92679 89 90 89 89 90 89 89 89 89 89 90 90 89 90 89 89 90 89 89 89 89 89 90 90 1.99 -0.39 -0.32 0.74 0.60 -1.36 29.33 53.92 1.04 -5.31 22.35 }
{2260 92832 89 90 89 89 90 89 89 89 89 89 90 90 89 90 89 89 90 89 89 89 89 89 90 90 1.91 -0.61 -0.78 0.74 0.56 -1.31 29.38 53.85 1.02 -5.31 22.41 }
{2264 92987 89 90 89 89 90 89 89 89 89 89 90 90 89 90 89 89 90 89 89 89 89 89 90 90 1.78 -0.62 -0.96 0.73 0.60 -1.32 29.38 53.90 1.02 -5.33 22.50 }
{2268 93144 89 90 90 90 90 90 90 89 89 89 89 89 89 90 90 90 90 90 90 89 89 89 89 89 1.85 -0.44 -0.47 0.77 0.65 -1.40 29.28 54.16 1.02 -5.31 22.63 }
{2272 93297 89 90 90 90 90 90 90 89 89 89 89 89 89 90 90 90 90 90 90 89 89 89 89 89 1.68 -0.44 -0.56 0.82 0.60 -1.33 29.38 53.85 1.03 -5.31 22.72 }
{2276 93452 89 90 90 90 90 90 90 89 89 89 89 89 89 90 90 90 90 90 90 89 89 89 89 89 2.00 -0.62 -0.72 0.74 0.67 -1.38 29.28 53.42 1.03 -5.29 22.78 }
{2280 93608 90 90 90 89 90 90 90 90 90 89 89 90 90 90 90 89 90 90 90 90 90 89 89 90 1.90 -0.82 -0.66 0.72 0.60 -1.43 29.38 54.36 1.02 -5.27 22.90 }
{2284 93763 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 1.99 -0.71 -0.26 0.71 0.60 -1.33 29.33 55.04 1.02 -5.29 23.03 }
{2288 93919 89 90 90 89 90 90 89 89 89 89 89 90 89 90 90 89 90 90 89 89 89 89 89 90 1.85 -0.82 -0.49 0.79 0.62 -1.35 29.24 53.34 1.02 -5.27 23.09 }
{2292 94071 89 90 90 89 90 90 89 89 89 89 89 90 89 89 89 89 89 90 90 89 90 90 89 90 1.73 -0.59 -0.79 0.70 0.64 -1.40 29.28 53.85 1.02 -5.30 23.15 }
{2296 94227 89 89 89 89 89 90 90 89 90 90 89 90 89 89 89 89 89 90 90 89 90 90 89 90 1.96 -0.67 -0.26 0.79 0.56 -1.27 29.24 53.49 1.02 -5.28 23.26 }
{2300 94382 89 89 89 89 89 90 90 89 90 90 89 90 89 89 89 89 89 90 90 89 90 90 89 90 1.93 -0.90 -0.32 0.84 0.61 -1.34 29.28 53.51 1.02 -5.29 23.36 }
{2304 94536 89 89 89 89 89 90 90 89 90 90 89 90 89 89 89 89 89 90 90 89 90 90 89 90 1.82 -0.85 -0.63 0.77 0.66 -1.43 29.24 53.85 1.04 -5.26 23.41 }
{2308 94693 89 90 89 89 90 90 89 89 90 89 90 89 89 90 89 89 90 90 89 89 90 89 90 89 1.81 -0.53 -0.73 0.73 0.56 -1.43 29.33 53.42 1.03 -5.28 23.49 }
{2312 94848 89 90 89 89 90 89 89 90 89 90 89 90 89 90 89 89 90 89 89 90 89 90 89 90 1.81 -0.53 -0.56 0.82 0.54 -1.37 29.28 53.87 1.04 -5.28 23.62 }
{2316 95001 89 90 89 89 90 89 89 90 89 90 89 90 89 90 89 89 90 89 89 90 89 90 89 90 1.71 -0.51 -0.35 0.77 0.62 -1.37 29.33 53.87 1.04 -5.29 23.70 }
{2320 95158 89 89 89 90 89 89 89 90 89 90 90 89 89 89 89 90 89 89 89 90 89 90 90 89 1.73 -0.57 -0.92 0.83 0.61 -1.43 29.33 53.90 1.05 -5.29 23.77 }
{2324 95311 89 89 89 90 89 89 89 90 89 90 90 89 89 89 89 90 89 89 89 90 89 90 90 89 1.88 -0.61 -0.52 0.74 0.50 -1.32 29.24 53.42 1.04 -5.29 23.88 }
{2328 95466 89 89 89 90 89 89 89 90 89 90 90 89 89 89 89 90 89 89 89 90 89 90 90 89 1.58 -0.64 -0.58 0.76 0.61 -1.29 29.33 53.98 1.05 -5.29 24.01 }
