N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{249 10656 96 75 89 118 113 60 70 81 63 110 68 77 72 66 105 118 113 60 70 81 63 110 68 77 118.32 -45.06 3.22 -3.49 7.21 0.48 28.15 151.48 -46.28 125.74 -17.42 }
{251 10705 72 66 105 118 113 60 70 81 63 110 68 77 72 66 105 118 113 63 70 81 63 110 68 77 -13.71 -39.58 -78.08 -0.46 3.08 -5.57 28.11 179.65 -43.39 132.83 -20.07 }
{253 10754 72 66 105 118 113 63 70 81 63 110 68 77 72 66 105 118 113 63 70 81 63 110 68 77 -4.12 10.17 -26.01 -1.58 1.89 1.67 28.15 110.49 -42.61 140.88 -21.22 }
{255 10801 72 66 105 118 113 63 108 81 63 90 68 77 72 66 105 118 113 63 108 81 63 90 68 77 45.27 -16.30 -4.05 -1.92 2.75 -1.13 28.20 109.06 -39.71 148.22 -21.45 }
{257 10848 72 66 105 118 113 63 108 81 63 90 68 77 72 66 105 118 113 63 108 81 63 90 68 77 -15.42 68.31 54.46 0.97 2.65 -2.32 28.20 168.59 -39.31 150.32 -18.81 }
{259 10898 72 66 105 118 113 63 108 81 83 90 68 77 72 66 105 118 113 96 108 81 83 90 68 77 27.33 21.79 -34.15 -0.91 1.01 -1.32 28.11 166.36 -44.46 152.24 -19.82 }
{260 10929 72 66 105 118 113 96 108 81 83 90 68 77 72 66 105 118 61 96 108 81 83 90 68 77 37.35 20.07 -30.41 -1.99 1.96 -0.78 28.15 162.51 -49.42 156.99 -20.55 }
{262 10978 72 66 105 118 61 96 108 81 83 90 68 77 72 66 105 118 87 96 117 81 118 90 68 77 94.87 3.99 -39.31 0.89 2.76 4.20 28.11 148.19 -44.04 158.15 -21.98 }
{264 11027 72 66 105 118 87 96 117 81 118 90 68 77 72 66 105 118 87 96 117 81 118 90 68 77 78.45 11.44 17.24 -3.53 3.69 -4.49 28.15 94.78 -44.79 166.77 -22.19 }
{265 11053 72 66 105 118 87 96 117 81 118 90 68 77 72 66 105 118 87 96 117 81 118 90 68 96 -71.17 38.80 10.61 -0.03 0.81 -6.35 28.11 163.90 -53.07 171.21 -21.91 }
{266 11082 72 66 105 118 87 96 117 81 118 90 68 96 72 66 105 118 87 108 93 81 118 90 68 96 -12.12 -11.67 -34.06 -0.93 -0.07 0.98 28.11 1244.89 -60.30 173.95 -25.12 }
{268 11192 72 66 105 118 87 108 93 81 118 90 68 96 72 66 105 118 87 108 93 81 70 90 68 96 81.29 5.55 -40.82 0.88 -0.69 2.02 28.15 97.51 -69.59 167.10 -26.60 }
{270 11237 72 66 105 118 87 108 93 81 70 90 68 96 72 66 105 118 87 108 93 81 70 90 68 96 51.13 -145.06 -22.98 -3.48 3.32 2.86 28.20 158.92 -65.78 162.75 -28.52 }
{272 11287 72 94 105 118 80 108 93 81 70 90 68 96 72 94 105 118 80 108 93 81 61 90 68 96 -45.28 47.12 21.51 -3.51 2.33 -9.25 28.06 146.58 -70.40 158.25 -27.85 }
{274 11334 72 94 105 118 80 108 93 81 61 90 68 96 72 94 105 118 80 117 93 81 61 90 68 96 -1.39 -29.46 -10.46 -1.76 0.83 1.23 28.11 145.53 -68.38 164.57 -28.40 }
{276 11382 72 94 105 118 80 117 93 81 61 90 68 96 72 94 111 118 90 117 93 81 61 90 119 96 42.78 9.70 -5.79 0.10 -0.15 1.15 28.20 146.02 -78.81 173.13 -28.45 }
{278 11431 72 94 111 118 90 63 93 81 61 90 119 96 72 94 111 118 90 63 93 81 61 90 119 96 5.68 -16.30 -20.66 -0.73 0.32 -1.75 28.15 147.41 -89.10 179.87 -29.17 }
{280 11480 72 94 111 118 90 63 93 81 119 90 119 96 72 94 111 118 90 63 93 87 119 90 119 96 -54.55 -31.99 10.15 -0.33 0.34 -2.98 28.15 146.85 -100.38 -174.31 -29.29 }
{282 11530 72 99 111 88 100 63 93 87 119 90 119 96 72 99 111 88 100 63 93 87 119 90 119 96 -86.15 65.43 41.07 -1.04 1.24 -6.90 28.15 150.69 -114.53 -166.30 -27.80 }
{284 11578 72 99 111 61 100 63 85 87 119 93 119 114 72 99 111 61 100 63 85 87 119 93 119 114 -103.20 28.60 -16.14 2.56 0.99 -1.02 28.11 60.56 -128.78 -173.34 -28.24 }
{286 11616 72 99 111 61 100 63 85 87 119 93 119 114 72 99 111 61 100 63 85 87 119 93 119 114 -116.12 9.01 -25.42 2.52 0.47 1.55 28.20 58.57 -134.79 -179.94 -28.84 }
{288 11655 72 99 111 61 102 63 85 87 119 93 119 114 72 99 111 61 102 63 65 87 119 93 119 114 -49.06 18.20 -31.13 -2.00 2.68 0.84 28.15 57.45 -139.20 -172.92 -30.53 }
{290 11693 72 99 111 61 102 63 65 87 119 93 119 114 72 99 78 61 102 63 65 87 119 93 119 114 -26.36 -4.51 -44.64 0.63 1.24 -1.23 28.11 57.38 -135.30 -173.54 -31.94 }
{292 11730 72 99 78 61 102 63 65 87 119 93 119 114 72 99 78 61 102 63 65 87 119 93 119 114 35.68 10.68 6.44 -2.45 4.15 -0.13 28.11 56.94 -129.52 -167.53 -31.91 }
{294 11768 72 99 78 61 102 63 65 87 119 93 119 114 72 99 78 61 102 63 65 87 119 93 119 114 -15.31 -5.86 -13.47 -0.78 3.54 -1.74 28.20 56.60 -125.99 -161.22 -32.23 }
{296 11804 72 99 78 61 102 63 65 87 119 93 119 114 81 99 78 61 75 63 65 87 119 93 119 114 -2.32 15.15 9.13 -1.23 3.19 -0.18 28.01 56.15 -121.79 -154.93 -31.94 }
{298 11844 81 99 78 61 75 63 114 87 119 93 119 114 81 99 78 61 75 63 114 87 119 93 119 114 35.44 24.78 27.66 0.14 2.42 0.36 28.25 56.75 -117.01 -155.58 -30.96 }
{300 11882 81 99 78 61 75 63 114 87 119 93 119 114 72 99 78 61 75 63 114 87 119 93 119 78 -19.26 0.69 67.31 -0.74 5.90 -2.61 28.15 56.87 -113.70 -149.89 -28.72 }
{302 11921 72 99 78 61 75 63 114 87 119 93 98 78 72 99 78 61 75 63 114 87 119 93 98 78 -10.44 8.05 19.80 -0.19 2.86 -2.01 28.15 57.58 -110.47 -150.83 -27.49 }
{304 11959 72 99 78 61 75 63 114 87 119 83 98 78 72 99 72 61 75 63 114 87 119 83 65 78 -107.22 -35.03 20.52 0.52 5.64 -0.55 28.11 58.36 -110.27 -153.31 -27.24 }
{306 11997 72 99 72 61 75 63 114 87 119 83 65 78 72 99 72 61 75 63 114 87 119 83 65 78 -79.87 -0.06 54.96 2.64 2.67 1.79 28.20 60.37 -110.44 -161.48 -25.17 }
{308 12035 72 103 72 61 100 63 114 87 119 83 65 105 72 103 72 61 100 63 114 87 119 83 65 105 8.36 19.93 23.02 -0.41 4.10 -1.17 28.01 60.47 -106.58 -161.75 -23.88 }
{310 12071 72 103 72 61 100 63 114 87 119 83 65 105 72 103 72 61 78 63 114 87 119 83 65 105 -9.74 7.58 19.18 0.31 5.35 -3.66 28.11 59.71 -103.25 -155.44 -23.12 }
{312 12111 72 103 72 61 78 63 114 87 103 83 65 105 72 103 72 61 78 63 114 87 103 83 65 105 58.08 29.98 -8.96 -0.25 5.04 -0.64 28.06 59.03 -98.43 -155.63 -23.22 }
{314 12149 72 103 72 61 78 63 61 87 103 83 65 105 72 103 72 61 78 63 61 87 103 83 65 105 121.84 -95.61 -0.56 -0.68 7.26 3.61 28.15 60.33 -91.76 -151.04 -23.38 }
{316 12187 72 103 72 61 78 63 61 87 103 83 65 105 72 103 119 61 78 63 61 87 105 83 65 105 47.79 -0.74 -41.37 2.00 1.58 -1.42 28.11 59.12 -93.51 -159.26 -24.49 }
{318 12226 72 103 119 61 78 63 61 87 105 83 65 105 72 103 119 61 78 63 61 87 105 83 65 105 -4.74 3.32 -33.79 -0.16 0.74 9.74 28.15 57.51 -88.92 -161.76 -26.12 }
{320 12264 72 103 63 61 78 63 61 87 105 83 65 75 72 103 63 61 78 63 61 87 105 83 65 75 37.84 -42.86 39.76 -0.71 3.65 -4.77 28.20 57.96 -84.43 -163.61 -24.87 }
{322 12300 72 103 63 61 78 63 61 87 105 83 65 75 72 103 63 61 78 63 61 87 105 83 65 75 -4.73 -0.12 -17.13 -0.17 2.16 -1.22 28.11 57.96 -81.66 -171.42 -25.33 }
{324 12338 72 103 63 61 78 63 61 87 105 83 65 75 72 103 63 61 78 63 61 87 105 83 65 75 -19.84 -5.49 -61.79 0.19 2.12 0.62 28.11 58.05 -86.99 -172.41 -27.94 }
{326 12376 72 103 63 61 78 81 105 87 105 83 65 75 72 103 63 61 78 81 105 87 105 83 65 75 -38.48 28.89 7.05 -0.20 0.73 -0.31 28.20 57.74 -92.30 -165.49 -27.53 }
{328 12413 72 103 63 80 78 81 105 85 117 83 65 75 72 103 63 80 78 81 105 85 117 83 65 75 31.03 20.65 22.87 -0.13 4.81 -2.57 28.11 57.74 -88.40 -165.63 -26.74 }
{330 12450 72 103 63 80 78 81 105 85 117 83 65 75 72 103 63 80 78 81 87 85 117 83 65 75 -11.83 26.51 -3.71 1.02 4.16 -4.56 28.11 57.89 -85.82 -172.56 -26.39 }
{332 12488 72 103 63 80 78 81 87 85 117 83 65 75 72 103 63 80 78 81 87 85 117 83 65 75 -83.42 -39.40 -26.49 0.15 1.63 -2.85 28.15 57.60 -85.98 179.28 -26.99 }
{334 12526 72 116 63 79 78 81 87 85 117 83 65 75 72 116 63 79 78 81 87 85 117 83 65 75 47.68 13.47 -4.08 0.66 3.15 1.88 28.11 58.16 -81.66 178.89 -26.96 }
{336 12563 72 116 63 79 78 81 87 85 117 83 105 75 72 116 63 79 78 81 87 85 117 83 105 75 -12.12 -1.89 2.37 1.01 3.95 0.20 28.15 57.61 -79.52 178.51 -26.78 }
{338 12601 72 116 107 79 78 81 87 85 117 83 105 75 72 116 107 79 78 81 87 85 117 83 105 75 19.88 4.13 4.96 1.50 3.42 -1.48 28.15 57.58 -76.29 171.44 -26.49 }
{340 12638 72 116 107 79 78 81 87 85 117 83 105 75 62 116 107 79 78 81 87 85 117 83 105 75 -2.00 -10.79 -10.23 -0.47 3.76 -0.60 28.11 58.83 -74.07 178.13 -26.99 }
{342 12677 62 116 107 79 78 71 87 85 117 83 105 75 62 116 107 79 78 71 87 85 117 83 105 75 23.88 -6.93 7.47 0.17 4.01 -2.94 28.15 58.07 -71.05 170.73 -26.70 }
{344 12713 62 116 107 79 78 71 87 85 117 83 105 75 62 116 107 79 78 71 87 85 117 83 105 75 -6.45 -27.81 -3.68 0.31 4.28 -2.89 28.11 58.21 -68.77 177.03 -26.85 }
{346 12752 62 116 107 79 78 71 87 90 117 83 105 75 62 116 107 79 78 71 87 90 117 83 105 75 12.23 -36.85 -13.63 0.92 2.92 -1.52 28.11 58.01 -66.56 168.59 -27.18 }
{348 12791 62 110 107 79 78 71 87 90 117 83 98 93 62 110 107 79 78 71 87 90 117 83 98 93 13.65 -27.38 -10.93 0.56 3.60 -0.44 28.11 58.03 -63.87 167.76 -27.56 }
{350 12829 62 102 107 79 78 71 87 90 117 83 98 93 62 102 107 79 78 71 62 90 117 83 98 93 -18.38 -8.38 30.64 0.09 3.48 -0.51 28.20 57.81 -62.44 174.39 -26.55 }
{352 12866 62 102 107 79 78 71 62 90 117 83 98 93 62 102 107 79 78 71 62 90 117 83 98 93 38.87 12.14 -20.87 0.31 1.23 0.03 28.15 57.60 -66.13 167.73 -26.59 }
{354 12904 62 102 107 79 78 80 62 90 117 83 98 93 62 102 107 79 78 80 62 90 117 83 98 93 62.95 10.46 -41.30 -1.45 3.50 0.08 28.15 57.51 -62.12 174.74 -28.29 }
{356 12943 62 102 107 79 78 80 62 90 117 89 98 93 62 102 107 79 78 80 62 90 117 89 98 93 -5.66 0.13 -27.66 -0.16 2.50 -1.95 28.20 57.02 -59.60 174.67 -29.15 }
{358 12980 62 102 107 79 78 80 62 90 117 89 98 93 62 102 73 79 78 80 62 90 117 89 98 93 4.86 -6.22 -9.04 -0.41 3.60 -1.27 28.20 56.67 -57.69 -178.70 -29.60 }
{360 13018 62 102 73 79 78 80 62 90 117 89 98 93 62 102 73 79 78 80 62 90 117 89 98 93 -11.14 -9.22 -0.98 0.27 3.13 -1.85 28.15 57.74 -56.48 -179.64 -29.68 }
{362 13056 62 102 73 79 78 80 62 90 117 89 98 93 62 119 73 79 78 80 62 90 117 89 98 93 0.49 20.02 2.31 -0.37 2.62 0.59 28.15 57.76 -54.73 -172.64 -29.61 }
{364 13093 62 119 73 79 78 80 62 90 117 89 98 93 101 119 73 79 78 80 62 90 74 89 98 93 -6.77 41.09 11.24 -0.42 2.31 0.52 28.20 57.07 -53.25 -165.32 -29.30 }
{366 13131 101 119 73 79 78 80 62 90 74 89 98 93 101 119 73 79 78 80 62 118 74 91 98 93 28.26 -27.60 29.08 -1.08 1.14 -3.66 28.11 56.22 -57.64 -159.38 -28.44 }
{368 13169 101 119 73 79 78 80 62 118 74 91 98 93 101 119 73 79 78 80 62 118 74 91 98 93 154.42 -57.63 26.24 1.16 2.03 -3.74 28.11 57.69 -57.19 -169.69 -27.18 }
{370 13207 101 119 73 79 78 105 62 118 82 91 98 93 101 119 73 79 78 105 62 118 82 91 98 93 -58.47 37.03 23.22 0.06 3.41 -4.00 28.11 58.30 -56.83 -176.09 -26.29 }
{372 13246 84 119 107 79 115 67 62 85 82 91 98 93 84 119 107 79 115 67 62 85 82 91 98 93 68.36 55.03 -18.90 1.16 1.29 -0.42 28.15 57.43 -60.87 -174.97 -26.60 }
{374 13282 84 119 107 79 115 67 62 85 82 91 98 93 84 119 119 79 115 72 62 85 82 91 98 68 -5.61 -50.90 57.76 -1.54 1.63 2.36 28.29 58.97 -73.34 -170.37 -24.86 }
{376 13322 67 119 119 79 115 72 62 85 82 91 98 68 67 119 119 79 115 72 62 85 82 91 98 68 25.39 -43.81 -12.58 -1.07 0.60 -0.52 28.11 59.90 -77.51 -173.11 -24.87 }
{378 13359 67 119 119 79 115 72 62 85 82 91 98 68 67 119 65 79 115 72 62 85 82 91 98 104 12.02 -11.00 -129.48 -0.57 3.70 -2.89 28.15 59.75 -74.19 -174.44 -29.33 }
{380 13396 67 119 65 79 115 72 62 85 82 91 98 104 67 119 65 79 115 72 62 85 82 91 98 104 -19.71 -20.27 -36.12 -0.35 6.06 -5.43 28.11 59.73 -71.76 -168.95 -31.09 }
{382 13435 67 70 103 79 115 72 62 100 82 91 98 104 67 70 103 79 115 72 62 100 82 91 98 104 13.03 24.33 27.18 1.37 2.59 1.69 28.15 59.42 -69.91 -175.69 -29.85 }
{384 13473 67 70 103 79 115 72 62 100 82 91 98 104 67 70 103 79 115 72 62 100 82 91 98 104 -3.46 37.27 -2.81 1.06 0.61 0.22 28.15 59.30 -74.53 178.02 -29.66 }
{386 13509 67 70 103 79 115 72 62 100 82 91 98 104 67 61 103 79 115 72 93 100 82 72 98 104 13.15 -6.24 8.17 0.24 5.51 -9.25 28.11 58.75 -72.04 -175.45 -29.38 }
{388 13548 67 61 103 79 115 72 93 100 82 72 98 104 67 61 103 79 115 72 93 100 74 72 98 104 38.80 -30.94 28.89 -0.95 3.43 -4.05 28.11 59.68 -68.06 -170.12 -28.46 }
{390 13586 67 61 103 79 115 72 93 100 74 72 98 104 67 61 103 79 115 72 93 100 74 72 98 104 13.47 10.48 29.30 -0.09 2.60 0.42 28.06 58.94 -65.11 -170.86 -26.94 }
{392 13624 67 61 103 79 115 72 93 100 74 72 98 86 67 61 103 79 115 72 93 100 74 72 98 86 56.83 -22.31 -29.62 1.58 -1.00 3.48 28.20 59.24 -74.93 -179.01 -27.33 }
{394 13663 67 61 103 79 115 72 108 100 82 72 98 86 67 61 103 79 115 72 108 100 82 72 98 86 13.30 14.72 -20.46 -2.25 -0.26 -0.70 28.15 58.07 -85.31 -172.40 -28.25 }
{396 13699 67 61 103 79 115 72 108 100 82 72 98 86 67 61 103 79 115 72 108 100 82 82 98 86 -5.05 26.02 38.90 -0.40 3.54 -4.37 28.15 58.79 -82.15 -165.51 -27.39 }
{398 13736 67 61 103 79 115 72 108 100 82 82 98 86 67 61 103 79 115 72 108 100 82 82 98 86 -42.47 -40.73 -4.43 -0.17 1.60 -0.65 28.11 59.03 -80.71 -167.44 -27.50 }
{400 13776 67 61 103 79 115 72 112 100 82 82 98 86 67 61 103 79 115 72 112 100 82 82 98 86 -0.13 -4.27 1.48 0.37 0.62 -0.96 28.20 59.41 -91.94 -175.52 -27.30 }
{402 13814 67 61 103 79 115 72 112 100 82 71 98 86 67 61 103 79 115 72 112 100 82 71 98 86 1.39 8.33 16.89 -0.30 2.01 -2.09 28.20 58.79 -88.52 -168.71 -26.52 }
{404 13852 67 61 103 60 93 72 112 100 82 71 98 86 67 61 103 60 93 72 112 100 82 71 98 86 36.55 12.28 14.18 -0.39 1.93 -2.18 28.15 58.68 -84.25 -161.74 -26.06 }
{406 13889 67 61 103 60 93 72 112 100 82 71 98 86 67 61 103 60 93 72 112 100 82 71 98 86 -3.89 9.07 -44.09 0.93 3.55 1.19 28.11 58.72 -81.58 -163.20 -27.01 }
{408 13927 67 61 103 60 93 72 112 100 82 71 98 86 67 61 103 60 93 72 112 100 82 71 98 86 -6.81 -6.31 -12.24 -0.78 1.12 -1.83 28.20 58.47 -86.15 -157.69 -27.64 }
{410 13964 67 61 103 76 93 72 112 100 82 71 98 86 67 61 103 76 93 72 112 100 82 71 98 86 -3.77 -5.46 -1.79 -0.25 0.91 0.04 28.25 57.83 -97.07 -151.96 -27.54 }
{412 14002 67 61 103 76 93 72 112 100 92 71 98 86 67 61 82 76 76 72 112 100 92 83 86 86 10.43 7.24 32.69 -1.38 -1.11 -0.60 28.11 58.16 -106.96 -146.40 -26.98 }
{414 14042 67 61 82 76 76 72 112 100 92 83 86 86 67 61 82 76 76 72 112 100 92 83 86 86 -23.11 59.12 13.25 -0.55 3.10 -1.70 28.20 58.48 -103.56 -146.85 -26.56 }
{416 14080 67 61 82 76 76 72 112 100 92 83 86 86 67 61 82 76 76 72 112 100 92 83 86 86 -114.24 11.91 3.04 1.45 1.58 2.58 28.11 58.36 -103.95 -155.81 -26.07 }
{418 14115 67 61 82 76 76 72 112 100 92 83 86 86 67 61 82 76 76 72 66 100 92 83 86 86 25.09 12.17 -4.14 -1.02 2.34 -1.27 28.29 59.51 -106.86 -149.77 -26.18 }
{420 14153 67 61 82 76 76 72 66 100 92 83 86 86 67 61 82 76 76 72 66 100 92 83 86 86 -3.90 3.12 3.99 0.33 3.72 -1.90 28.11 58.61 -103.11 -158.26 -25.86 }
{422 14191 67 61 82 76 76 72 66 100 92 83 86 86 111 61 82 76 76 72 110 100 92 83 86 86 32.57 -47.98 -70.32 -0.98 1.04 -1.73 28.11 58.59 -105.45 -160.33 -27.71 }
{424 14229 111 61 82 76 76 72 110 100 92 83 86 86 111 61 82 76 76 72 110 100 92 83 86 86 14.34 4.72 86.14 -4.66 6.93 5.15 28.15 59.04 -101.47 -155.13 -26.63 }
{426 14267 111 61 82 76 84 72 110 100 92 83 86 86 111 61 82 76 84 72 110 100 92 83 86 86 -28.99 28.85 108.84 0.09 0.92 -1.51 28.15 58.65 -105.57 -162.69 -22.35 }
{428 14305 111 61 82 76 84 72 110 100 92 83 86 86 111 61 82 76 84 72 110 100 92 83 86 86 -47.48 0.68 70.09 0.79 -0.57 -4.21 28.20 60.38 -109.91 -170.29 -19.60 }
{430 14343 111 61 82 76 66 72 110 100 92 83 86 86 111 61 82 76 66 72 110 100 92 83 86 86 2.28 2.04 8.34 -0.12 2.18 -0.30 28.15 60.62 -106.44 -170.92 -18.65 }
{432 14380 111 61 82 76 66 72 110 100 92 83 86 86 111 61 82 76 83 72 110 100 92 83 86 86 13.12 -4.35 28.14 -1.53 2.92 -2.28 28.15 60.53 -102.69 -164.28 -17.81 }
{434 14417 111 61 82 76 83 72 110 100 92 83 86 86 72 61 106 76 83 74 110 100 92 83 86 86 -4.88 10.65 41.88 0.07 1.84 -1.33 28.06 62.01 -99.07 -157.79 -16.13 }
{436 14456 72 61 106 76 83 74 110 100 92 83 86 86 72 61 106 76 83 74 110 100 92 83 86 86 -70.39 -3.67 2.79 0.78 3.70 -1.20 28.11 65.16 -97.94 -165.88 -15.56 }
{438 14494 72 61 106 76 83 74 110 100 92 83 86 86 72 61 106 76 83 74 110 100 92 83 86 86 -33.48 -15.70 -44.17 0.10 4.84 -1.75 28.11 62.81 -96.28 -167.22 -17.12 }
{440 14532 72 61 106 76 83 74 110 100 92 83 86 86 72 61 106 76 83 74 110 100 92 83 80 86 5.29 -14.25 -1.57 0.07 5.28 -2.11 28.25 61.81 -93.46 -161.35 -17.30 }
{442 14570 72 61 106 76 83 74 110 100 92 83 80 86 72 61 106 92 83 74 110 100 92 83 80 86 33.19 -23.43 -16.47 0.88 4.54 -0.32 28.20 62.23 -89.61 -170.35 -17.68 }
{444 14608 72 61 106 92 83 74 110 100 92 83 80 86 72 80 106 92 83 74 110 100 92 83 80 86 26.28 -7.31 10.60 -0.97 2.31 0.77 28.15 62.14 -85.42 -164.67 -17.57 }
{446 14648 72 80 106 92 83 110 110 100 92 83 80 86 72 80 106 92 83 110 110 100 92 83 80 108 6.25 4.05 -22.06 -0.11 3.77 -1.60 28.15 61.90 -82.07 -158.57 -18.35 }
{448 14687 72 80 106 92 83 110 110 100 92 83 80 108 72 80 106 92 83 110 110 100 92 83 80 108 59.13 14.81 -25.05 1.11 4.53 0.09 28.20 61.31 -77.67 -159.54 -19.35 }
{450 14725 72 80 106 92 83 110 96 100 92 83 80 108 72 80 106 92 83 110 96 100 92 83 80 108 95.01 27.17 -6.73 -0.92 3.16 -1.00 28.11 60.24 -71.79 -152.72 -19.38 }
{452 14763 72 80 106 92 83 110 96 100 92 83 80 108 72 80 106 92 83 110 96 100 92 83 80 108 64.84 -9.64 -36.99 -0.54 -0.49 -1.23 28.06 60.33 -80.71 -147.61 -21.14 }
{454 14800 72 80 106 92 83 110 96 100 92 83 80 108 72 80 106 92 83 110 96 100 92 83 80 108 38.17 1.01 -57.05 -1.18 3.93 -0.84 28.15 60.67 -76.49 -149.33 -23.81 }
{456 14839 72 80 106 92 83 110 96 100 103 83 80 108 72 80 106 92 83 110 96 100 103 83 80 108 -16.10 -1.11 -10.72 -0.43 1.96 -3.67 28.15 60.18 -81.00 -144.22 -25.09 }
{458 14876 72 80 106 92 83 110 96 100 103 83 80 108 72 80 106 92 83 110 96 100 103 83 80 108 4.16 8.40 12.38 0.51 1.32 -1.45 28.11 60.08 -84.50 -145.60 -24.71 }
{460 14914 72 80 106 92 83 110 96 100 103 83 80 108 72 80 106 92 83 110 96 100 103 83 80 108 -13.75 1.14 -2.11 -1.26 0.47 -2.17 28.15 59.77 -88.80 -146.91 -24.81 }
{462 14952 72 80 106 113 83 110 96 100 103 83 80 108 72 80 106 113 83 110 96 100 103 83 80 108 7.87 0.34 -8.08 0.29 1.33 -0.57 28.06 59.24 -92.26 -148.50 -24.96 }
{464 14990 72 80 106 113 83 110 96 100 103 113 80 108 72 80 106 113 83 110 96 100 103 113 80 108 17.04 7.35 26.86 -0.62 0.56 -0.68 28.11 59.86 -102.54 -142.95 -24.25 }
{466 15028 72 80 106 113 83 110 96 100 103 113 80 108 72 80 106 113 83 110 96 100 103 113 80 108 -30.12 -8.22 -8.82 2.50 3.24 -2.16 28.20 60.56 -99.57 -151.60 -24.13 }
{468 15066 72 80 106 113 83 110 96 100 103 113 80 108 72 80 106 113 83 110 96 100 103 113 80 108 -44.35 -26.21 -23.59 -0.77 1.84 -2.75 28.11 59.95 -97.36 -147.09 -25.18 }
{470 15105 72 80 106 113 83 110 96 100 103 113 80 108 72 80 106 113 83 110 96 100 103 113 80 108 -67.87 -34.86 6.12 0.44 1.93 0.10 28.15 59.68 -96.20 -157.02 -25.06 }
{472 15142 112 80 106 113 83 110 96 100 79 113 80 89 112 80 106 113 83 110 96 100 79 113 80 89 -77.68 -33.78 17.18 -0.07 1.28 -0.97 28.25 59.86 -95.41 -152.51 -24.36 }
{474 15181 112 80 106 113 83 110 96 100 79 113 80 89 112 80 106 113 83 110 96 100 79 113 80 89 37.68 -96.27 40.37 -2.88 -1.31 2.41 28.20 60.24 -106.23 -156.31 -22.70 }
{476 15218 112 80 106 113 83 110 96 100 79 113 80 89 112 80 106 113 83 110 96 79 79 113 80 89 47.84 21.38 98.41 -0.75 3.77 -0.66 28.25 62.01 -99.90 -157.07 -19.86 }
{478 15258 112 80 106 76 83 110 96 113 79 113 80 86 112 80 106 76 83 110 96 113 79 113 80 86 54.07 26.08 103.25 -2.76 7.95 -2.16 28.29 116.33 -95.24 -151.54 -15.42 }
{479 15286 112 80 106 76 83 110 96 113 79 113 80 86 112 80 106 96 83 110 96 113 79 113 80 86 69.21 12.69 44.41 -0.60 4.35 -2.93 28.06 178.73 -91.74 -154.97 -14.18 }
{481 15332 112 80 106 77 83 110 96 113 79 98 80 86 112 80 106 77 83 110 96 113 79 98 80 86 -105.92 17.09 -6.64 -0.06 3.65 -4.57 28.15 45.02 -91.38 -155.45 -14.18 }
{483 15367 112 80 106 77 83 110 96 113 79 98 80 86 112 80 106 77 83 110 96 113 79 98 94 86 -101.84 44.78 5.34 0.64 0.54 1.39 28.15 46.68 -98.54 -148.89 -13.21 }
{485 15406 112 80 106 77 83 101 96 113 79 98 94 86 112 80 106 77 83 101 96 113 79 98 94 86 -21.95 5.44 -10.21 -1.52 2.97 -1.44 28.11 47.97 -96.05 -150.28 -14.02 }
{487 15441 112 80 106 77 83 101 96 113 79 98 94 86 112 80 106 77 83 101 96 113 79 117 94 86 10.72 -2.24 46.08 -2.02 2.56 -0.24 28.15 46.68 -92.44 -145.61 -12.70 }
{489 15478 112 80 106 77 83 101 96 113 79 117 94 86 112 80 106 77 83 101 96 113 79 117 94 86 -26.76 -37.12 -7.83 0.73 4.27 5.71 28.15 47.13 -89.97 -147.67 -12.85 }
{491 15515 112 80 106 77 83 101 96 113 79 87 94 86 112 80 106 77 83 101 96 113 79 87 94 86 -6.85 -32.67 -3.13 0.09 4.11 -1.29 28.15 47.80 -87.01 -156.94 -13.05 }
{493 15553 112 80 106 77 83 101 96 113 79 87 94 86 112 80 106 77 83 101 96 113 79 87 94 86 -30.73 11.47 -16.93 0.56 2.67 1.15 28.11 47.77 -84.51 -158.23 -13.67 }
{495 15590 112 80 106 77 83 101 96 61 79 87 111 86 112 80 106 77 83 101 96 61 79 87 111 86 82.26 40.83 11.73 0.14 3.05 -2.35 28.20 46.50 -79.18 -150.78 -13.16 }
{497 15627 112 80 106 77 83 101 96 61 79 87 111 86 112 80 106 77 83 101 96 61 79 87 111 86 87.23 18.59 -25.10 -0.13 3.51 1.70 28.11 46.07 -74.43 -152.22 -13.62 }
{499 15663 112 80 106 77 83 101 96 61 79 87 111 86 112 80 106 77 83 101 96 61 79 87 111 86 73.23 -47.99 -36.23 -0.40 2.21 0.61 28.15 47.08 -69.45 -154.95 -14.73 }
{501 15698 112 80 106 77 83 101 96 61 79 87 111 86 112 80 106 77 83 101 96 61 79 87 111 86 134.55 -31.02 -17.31 -0.59 3.49 -0.72 28.15 47.50 -62.81 -150.30 -15.39 }
{503 15735 112 80 106 77 83 101 96 61 79 87 111 86 112 80 106 77 83 101 96 61 79 87 111 86 47.90 -8.44 -18.61 -0.50 2.68 -4.48 28.20 46.54 -58.18 -145.08 -15.98 }
{505 15772 112 80 106 85 83 101 63 61 79 87 111 116 112 80 106 85 83 101 63 61 79 87 111 116 -1.63 -7.58 -2.47 -0.90 0.54 -2.14 28.20 46.70 -63.19 -140.15 -16.12 }
