N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{2993 109717 85 99 88 88 95 89 91 96 89 84 80 88 87 88 89 90 95 95 82 87 83 85 95 82 -23.95 -20.62 -1.37 4.04 2.47 -5.77 28.91 20.16 -52.93 43.30 42.80 }
{2998 109878 82 84 91 84 88 99 98 95 98 89 80 81 82 84 91 84 88 99 98 95 98 89 80 81 -63.16 55.09 0.24 1.55 4.54 -2.92 28.81 20.04 -50.33 51.74 41.16 }
{3003 110038 88 96 94 86 93 91 82 93 96 80 81 94 88 96 94 86 93 91 82 93 96 80 81 94 36.02 9.85 15.80 2.96 1.38 0.36 28.91 20.92 -46.14 47.22 40.61 }
{3008 110194 83 95 99 80 91 96 90 94 86 84 98 96 83 95 99 80 91 96 90 94 86 84 98 96 -3.22 -12.59 20.23 0.40 3.03 -0.06 28.86 20.60 -42.39 42.28 43.23 }
{3013 110356 87 84 94 89 95 97 97 87 89 84 81 86 87 84 94 89 95 97 97 87 89 84 81 86 -17.10 -36.42 39.33 -1.11 3.29 -3.60 28.91 19.77 -39.51 44.34 43.65 }
{3018 110518 87 80 80 83 83 87 84 84 89 93 95 94 87 80 80 83 83 87 84 84 89 93 95 94 -29.83 -40.70 -23.60 2.62 1.28 -0.94 28.81 19.71 -38.02 38.61 42.37 }
{3022 110667 99 87 80 81 96 95 97 93 81 98 95 83 88 97 84 96 97 92 81 87 81 91 98 83 10.60 -7.73 -4.59 1.05 3.15 -0.92 28.86 20.18 -35.71 35.36 41.80 }
{3027 110838 85 81 88 99 93 98 80 84 89 86 83 83 85 81 88 99 93 98 80 84 89 86 83 83 15.48 39.52 0.87 1.59 2.21 -1.73 28.86 20.04 -35.91 30.23 40.74 }
{3031 110984 88 87 93 94 97 99 91 84 96 85 86 83 87 88 85 91 92 96 90 86 90 84 95 92 3.00 11.29 25.56 1.31 3.17 -1.67 28.91 19.13 -34.12 28.07 40.98 }
{3036 111154 99 91 82 82 92 99 88 88 98 96 81 87 99 91 82 82 92 99 88 88 98 96 81 87 -0.62 27.49 -27.45 3.01 2.52 -4.17 29.05 19.40 -31.18 25.99 39.65 }
{3041 111314 84 87 80 91 95 89 80 91 81 87 80 95 84 87 80 91 95 89 80 91 81 87 80 95 19.61 -76.51 23.22 2.79 3.84 6.37 28.95 21.87 -33.63 27.53 39.81 }
{3045 111462 94 88 87 87 93 96 92 95 87 81 99 97 84 81 83 95 95 90 94 83 86 95 94 91 30.90 25.85 19.05 2.28 2.36 -0.45 28.95 20.35 -35.92 26.16 40.22 }
{3050 111633 83 91 86 80 80 98 87 95 88 98 83 81 83 91 86 80 80 98 87 95 88 98 83 81 30.94 -13.15 -126.41 3.68 1.61 -1.85 28.91 19.35 -35.55 25.80 38.47 }
{3054 111784 84 94 80 82 82 82 85 95 92 93 84 93 84 94 80 82 82 82 85 95 92 93 84 93 -25.89 -13.64 32.58 0.83 3.26 -1.31 28.95 20.63 -35.04 29.99 39.16 }
{3059 111956 94 88 88 96 85 94 89 88 88 86 97 92 94 88 88 96 85 94 89 88 88 86 97 92 40.46 29.38 9.39 2.24 1.11 0.19 28.95 22.12 -38.61 27.53 39.11 }
{3064 112113 81 96 98 96 88 83 99 92 99 87 88 89 81 96 98 96 88 83 99 92 99 87 88 89 -54.77 6.17 8.73 1.90 4.24 -5.60 28.91 20.73 -35.54 25.66 40.40 }
{3068 112261 85 99 94 90 89 94 93 93 84 97 90 87 85 99 94 90 89 94 93 93 84 97 90 87 16.02 -0.47 -21.04 2.59 2.53 -0.33 28.86 41.99 -34.42 23.69 39.71 }
{3073 112431 92 96 84 94 81 96 90 80 82 82 82 84 92 96 84 94 81 96 90 80 82 82 82 84 24.48 -3.00 2.17 0.59 -0.03 -2.44 28.91 20.31 -31.30 28.14 39.99 }
{3078 112591 80 90 93 94 88 91 83 86 99 88 94 88 80 90 93 94 88 91 83 86 99 88 94 88 -82.09 -23.66 -20.58 1.58 3.21 -5.83 28.81 18.97 -30.04 24.95 40.67 }
{3083 112753 82 87 89 84 89 89 80 99 96 86 82 97 82 87 89 84 89 89 80 99 96 86 82 97 -13.05 15.15 16.09 1.68 3.18 -3.29 28.95 19.73 -29.18 22.83 39.75 }
{3088 112913 82 97 96 83 95 85 93 88 95 87 92 80 82 97 96 83 95 85 93 88 95 87 92 80 -26.36 27.52 117.85 0.17 3.68 -1.36 28.95 20.56 -27.68 34.48 40.46 }
{3092 113070 94 99 95 94 94 92 93 89 90 82 87 94 94 99 95 94 94 92 93 89 90 82 87 94 14.32 4.43 -12.75 2.62 1.57 0.13 28.95 51.28 -26.57 31.62 40.09 }
{3097 113232 86 98 82 88 84 98 86 86 99 96 90 86 86 98 82 88 84 98 86 86 99 96 90 86 40.84 61.76 -67.34 4.02 2.55 -1.11 28.91 20.69 -24.65 36.62 39.55 }
{3102 113392 84 95 84 93 81 92 96 83 84 88 98 95 84 95 84 93 81 92 96 83 84 88 98 95 -15.10 -55.41 51.70 -0.29 5.79 0.88 28.91 20.31 -23.99 45.53 40.37 }
{3107 113553 82 88 85 82 95 94 88 84 84 95 88 87 82 88 85 82 95 94 88 84 84 95 88 87 20.81 13.85 -78.00 4.90 0.99 1.11 29.00 21.20 -22.00 41.25 38.99 }
{3112 113713 92 85 86 83 89 91 84 91 98 84 99 92 90 99 99 84 98 97 94 89 90 97 96 89 23.70 55.26 10.50 4.21 1.98 -2.13 29.00 19.98 -21.23 37.96 39.44 }
{3117 113871 82 83 96 82 80 93 92 92 96 96 85 84 82 83 96 82 80 93 92 92 96 96 85 84 12.89 1.61 -12.44 0.72 3.68 -2.25 28.91 20.62 -19.17 34.62 41.03 }
{3122 114031 99 83 96 92 89 83 81 89 82 81 99 87 99 83 96 92 89 83 81 89 82 81 99 87 -3.78 -41.11 62.73 -2.31 -2.72 0.47 28.86 21.25 -25.09 30.09 41.68 }
{3127 114192 95 98 99 81 81 99 99 83 95 98 80 87 95 98 99 81 81 99 99 83 95 98 80 87 37.36 36.75 -11.63 1.28 6.95 -2.27 28.91 20.44 -35.68 28.69 45.10 }
{3132 114352 93 85 88 88 88 96 97 90 96 86 95 94 93 85 88 88 88 96 97 90 96 86 95 94 -23.13 2.77 -0.37 0.79 2.12 -1.90 28.86 20.62 -30.31 27.58 44.40 }
{3137 114511 96 85 93 92 94 87 82 91 97 94 82 95 96 85 93 92 94 87 82 91 97 94 82 95 -20.00 -27.73 -18.00 2.80 2.15 -1.26 28.86 20.49 -29.17 24.96 44.01 }
{3142 114673 97 83 81 98 85 87 81 87 82 99 96 85 99 84 83 95 98 90 85 82 94 85 80 84 -1.80 -42.33 -6.08 -0.81 2.21 1.13 28.86 21.00 -26.22 36.27 45.47 }
